"","TAVG","TMAX","TMIN","TOBS","DAPR","MDPR","PRCP","SNOW","SNWD","AWND","PGTM","WDF2","WDF5","DATE","NAME"
"12835",NA,56,50,NA,NA,NA,0.44,NA,NA,4.92,2055,30,60,"2023/10/14","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12836",NA,62,49,NA,NA,NA,0,NA,NA,10.29,1014,340,330,"2023/10/15","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12837",NA,65,47,NA,NA,NA,0,NA,NA,6.93,1233,340,320,"2023/10/16","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12838",NA,64,49,NA,NA,NA,0,NA,NA,4.25,1233,20,330,"2023/10/17","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12839",NA,66,48,NA,NA,NA,0,NA,NA,2.91,1155,210,190,"2023/10/18","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12840",NA,65,45,NA,NA,NA,0,NA,NA,6.71,1454,180,170,"2023/10/19","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12841",NA,64,57,NA,NA,NA,0.25,NA,NA,9.84,1210,160,170,"2023/10/20","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12842",NA,63,57,NA,NA,NA,0.2,NA,NA,9.62,1707,280,290,"2023/10/21","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12843",NA,59,47,NA,NA,NA,0,NA,NA,12.75,1845,280,290,"2023/10/22","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12844",NA,62,45,NA,NA,NA,0,NA,NA,6.93,854,330,340,"2023/10/23","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12845",NA,64,43,NA,NA,NA,0,NA,NA,6.04,1431,180,190,"2023/10/24","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12846",NA,68,50,NA,NA,NA,0,NA,NA,6.93,1201,210,230,"2023/10/25","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12847",NA,77,51,NA,NA,NA,0,NA,NA,3.58,1423,210,220,"2023/10/26","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12848",NA,73,54,NA,NA,NA,0,NA,NA,4.03,1815,220,220,"2023/10/27","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12849",NA,82,58,NA,NA,NA,0,NA,NA,6.71,1058,240,310,"2023/10/28","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12850",NA,63,53,NA,NA,NA,0.06,NA,NA,8.05,1201,50,40,"2023/10/29","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12851",NA,63,51,NA,NA,NA,0.4,NA,NA,7.16,2048,330,330,"2023/10/30","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12852",NA,53,45,NA,NA,NA,0,NA,NA,7.16,535,360,10,"2023/10/31","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12853",NA,49,37,NA,NA,NA,0.08,NA,NA,8.5,1155,350,320,"2023/11/1","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12854",NA,50,32,NA,NA,NA,0,NA,NA,2.68,1410,270,280,"2023/11/2","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12855",NA,55,33,NA,NA,NA,0,NA,NA,6.26,1458,200,190,"2023/11/3","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12856",NA,59,42,NA,NA,NA,0,NA,NA,2.91,914,240,250,"2023/11/4","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12857",NA,66,43,NA,NA,NA,0,NA,NA,4.47,1404,10,330,"2023/11/5","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12858",NA,56,43,NA,NA,NA,0,NA,NA,5.59,2341,190,180,"2023/11/6","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12859",NA,64,53,NA,NA,NA,0,NA,NA,8.5,2256,330,330,"2023/11/7","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12860",NA,54,40,NA,NA,NA,0,NA,NA,8.5,1012,360,340,"2023/11/8","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12861",NA,60,37,NA,NA,NA,0,NA,NA,4.25,1127,150,180,"2023/11/9","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12862",NA,53,41,NA,NA,NA,0,NA,NA,6.04,1108,250,290,"2023/11/10","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12863",NA,56,36,NA,NA,NA,0,NA,NA,6.93,928,350,330,"2023/11/11","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12864",NA,45,33,NA,NA,NA,0,NA,NA,5.37,910,360,360,"2023/11/12","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12865",NA,48,30,NA,NA,NA,0,NA,NA,3.8,1330,210,220,"2023/11/13","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12866",NA,55,36,NA,NA,NA,0,NA,NA,8.5,1158,340,340,"2023/11/14","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12867",NA,51,32,NA,NA,NA,0,NA,NA,5.59,2203,230,230,"2023/11/15","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12868",NA,65,41,NA,NA,NA,0,NA,NA,4.47,1310,250,230,"2023/11/16","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12869",NA,64,40,NA,NA,NA,0,NA,NA,7.38,1233,170,210,"2023/11/17","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12870",NA,59,39,NA,NA,NA,0,NA,NA,8.72,1024,340,340,"2023/11/18","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12871",NA,55,34,NA,NA,NA,0,NA,NA,6.93,2203,330,320,"2023/11/19","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12872",NA,46,33,NA,NA,NA,0,NA,NA,7.38,1041,360,330,"2023/11/20","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12873",NA,48,32,NA,NA,NA,0.3,NA,NA,11.63,2314,110,110,"2023/11/21","FARMINGDALE REPUBLIC AIRPORT, NY US"
"12874",NA,NA,NA,NA,NA,NA,0.32,0,0,NA,NA,NA,NA,"2023/1/1","MONTVILLE TWP 0.4 E, NJ US"
"12875",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/2","MONTVILLE TWP 0.4 E, NJ US"
"12876",NA,NA,NA,NA,NA,NA,0.08,0,0,NA,NA,NA,NA,"2023/1/3","MONTVILLE TWP 0.4 E, NJ US"
"12877",NA,NA,NA,NA,NA,NA,0.33,0,0,NA,NA,NA,NA,"2023/1/4","MONTVILLE TWP 0.4 E, NJ US"
"12878",NA,NA,NA,NA,NA,NA,0.06,0,0,NA,NA,NA,NA,"2023/1/5","MONTVILLE TWP 0.4 E, NJ US"
"12879",NA,NA,NA,NA,NA,NA,0.33,0,0,NA,NA,NA,NA,"2023/1/6","MONTVILLE TWP 0.4 E, NJ US"
"12880",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/7","MONTVILLE TWP 0.4 E, NJ US"
"12881",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/8","MONTVILLE TWP 0.4 E, NJ US"
"12882",NA,NA,NA,NA,24,4.5,NA,NA,NA,NA,NA,NA,NA,"2023/2/1","MONTVILLE TWP 0.4 E, NJ US"
"12883",NA,NA,NA,NA,33,2.55,NA,NA,NA,NA,NA,NA,NA,"2023/3/6","MONTVILLE TWP 0.4 E, NJ US"
"12884",NA,NA,NA,NA,2,0.13,NA,NA,NA,NA,NA,NA,NA,"2023/3/8","MONTVILLE TWP 0.4 E, NJ US"
"12885",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/3/9","MONTVILLE TWP 0.4 E, NJ US"
"12886",NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,"2023/3/11","MONTVILLE TWP 0.4 E, NJ US"
"12887",NA,NA,NA,NA,3,1.7,NA,NA,NA,NA,NA,NA,NA,"2023/4/24","MONTVILLE TWP 0.4 E, NJ US"
"12888",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/4/25","MONTVILLE TWP 0.4 E, NJ US"
"12889",NA,NA,NA,NA,6,4.04,NA,NA,NA,NA,NA,NA,NA,"2023/5/1","MONTVILLE TWP 0.4 E, NJ US"
"12890",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2023/5/5","MONTVILLE TWP 0.4 E, NJ US"
"12891",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/7","MONTVILLE TWP 0.4 E, NJ US"
"12892",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/9","MONTVILLE TWP 0.4 E, NJ US"
"12893",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/10","MONTVILLE TWP 0.4 E, NJ US"
"12894",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/11","MONTVILLE TWP 0.4 E, NJ US"
"12895",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/12","MONTVILLE TWP 0.4 E, NJ US"
"12896",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/13","MONTVILLE TWP 0.4 E, NJ US"
"12897",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/14","MONTVILLE TWP 0.4 E, NJ US"
"12898",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/15","MONTVILLE TWP 0.4 E, NJ US"
"12899",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/16","MONTVILLE TWP 0.4 E, NJ US"
"12900",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/17","MONTVILLE TWP 0.4 E, NJ US"
"12901",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/18","MONTVILLE TWP 0.4 E, NJ US"
"12902",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/19","MONTVILLE TWP 0.4 E, NJ US"
"12903",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/20","MONTVILLE TWP 0.4 E, NJ US"
"12904",NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,"2023/5/21","MONTVILLE TWP 0.4 E, NJ US"
"12905",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/22","MONTVILLE TWP 0.4 E, NJ US"
"12906",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/23","MONTVILLE TWP 0.4 E, NJ US"
"12907",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/24","MONTVILLE TWP 0.4 E, NJ US"
"12908",NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,"2023/5/25","MONTVILLE TWP 0.4 E, NJ US"
"12909",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/26","MONTVILLE TWP 0.4 E, NJ US"
"12910",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/27","MONTVILLE TWP 0.4 E, NJ US"
"12911",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/28","MONTVILLE TWP 0.4 E, NJ US"
"12912",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/29","MONTVILLE TWP 0.4 E, NJ US"
"12913",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/30","MONTVILLE TWP 0.4 E, NJ US"
"12914",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/5/31","MONTVILLE TWP 0.4 E, NJ US"
"12915",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/1","MONTVILLE TWP 0.4 E, NJ US"
"12916",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/2","MONTVILLE TWP 0.4 E, NJ US"
"12917",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/3","MONTVILLE TWP 0.4 E, NJ US"
"12918",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/4","MONTVILLE TWP 0.4 E, NJ US"
"12919",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/5","MONTVILLE TWP 0.4 E, NJ US"
"12920",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/6","MONTVILLE TWP 0.4 E, NJ US"
"12921",NA,NA,NA,NA,3,0.05,NA,NA,NA,NA,NA,NA,NA,"2023/6/9","MONTVILLE TWP 0.4 E, NJ US"
"12922",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/10","MONTVILLE TWP 0.4 E, NJ US"
"12923",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/6/11","MONTVILLE TWP 0.4 E, NJ US"
"12924",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/12","MONTVILLE TWP 0.4 E, NJ US"
"12925",NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,"2023/6/13","MONTVILLE TWP 0.4 E, NJ US"
"12926",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/14","MONTVILLE TWP 0.4 E, NJ US"
"12927",NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,"2023/6/15","MONTVILLE TWP 0.4 E, NJ US"
"12928",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/16","MONTVILLE TWP 0.4 E, NJ US"
"12929",NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,"2023/6/17","MONTVILLE TWP 0.4 E, NJ US"
"12930",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/6/18","MONTVILLE TWP 0.4 E, NJ US"
"12931",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/19","MONTVILLE TWP 0.4 E, NJ US"
"12932",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/20","MONTVILLE TWP 0.4 E, NJ US"
"12933",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/21","MONTVILLE TWP 0.4 E, NJ US"
"12934",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/6/22","MONTVILLE TWP 0.4 E, NJ US"
"12935",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/6/23","MONTVILLE TWP 0.4 E, NJ US"
"12936",NA,NA,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,"2023/6/24","MONTVILLE TWP 0.4 E, NJ US"
"12937",NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,"2023/6/25","MONTVILLE TWP 0.4 E, NJ US"
"12938",NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,"2023/6/26","MONTVILLE TWP 0.4 E, NJ US"
"12939",NA,NA,NA,NA,NA,NA,2.48,NA,NA,NA,NA,NA,NA,"2023/6/27","MONTVILLE TWP 0.4 E, NJ US"
"12940",NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,"2023/6/28","MONTVILLE TWP 0.4 E, NJ US"
"12941",NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,"2023/6/29","MONTVILLE TWP 0.4 E, NJ US"
"12942",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/30","MONTVILLE TWP 0.4 E, NJ US"
"12943",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/1","MONTVILLE TWP 0.4 E, NJ US"
"12944",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/7/2","MONTVILLE TWP 0.4 E, NJ US"
"12945",NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,"2023/7/3","MONTVILLE TWP 0.4 E, NJ US"
"12946",NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,"2023/7/4","MONTVILLE TWP 0.4 E, NJ US"
"12947",NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,"2023/7/5","MONTVILLE TWP 0.4 E, NJ US"
"12948",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/6","MONTVILLE TWP 0.4 E, NJ US"
"12949",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/7","MONTVILLE TWP 0.4 E, NJ US"
"12950",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/8","MONTVILLE TWP 0.4 E, NJ US"
"12951",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/7/9","MONTVILLE TWP 0.4 E, NJ US"
"12952",NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,"2023/7/10","MONTVILLE TWP 0.4 E, NJ US"
"12953",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/11","MONTVILLE TWP 0.4 E, NJ US"
"12954",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/12","MONTVILLE TWP 0.4 E, NJ US"
"12955",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/13","MONTVILLE TWP 0.4 E, NJ US"
"12956",NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,"2023/7/14","MONTVILLE TWP 0.4 E, NJ US"
"12957",NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,"2023/7/15","MONTVILLE TWP 0.4 E, NJ US"
"12958",NA,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,"2023/7/16","MONTVILLE TWP 0.4 E, NJ US"
"12959",NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,"2023/7/17","MONTVILLE TWP 0.4 E, NJ US"
"12960",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/18","MONTVILLE TWP 0.4 E, NJ US"
"12961",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/7/19","MONTVILLE TWP 0.4 E, NJ US"
"12962",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/7/20","MONTVILLE TWP 0.4 E, NJ US"
"12963",NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,"2023/7/21","MONTVILLE TWP 0.4 E, NJ US"
"12964",NA,NA,NA,NA,15,1.38,NA,NA,NA,NA,NA,NA,NA,"2023/8/5","MONTVILLE TWP 0.4 E, NJ US"
"12965",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/6","MONTVILLE TWP 0.4 E, NJ US"
"12966",NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,"2023/8/7","MONTVILLE TWP 0.4 E, NJ US"
"12967",NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,"2023/8/8","MONTVILLE TWP 0.4 E, NJ US"
"12968",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/9","MONTVILLE TWP 0.4 E, NJ US"
"12969",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/10","MONTVILLE TWP 0.4 E, NJ US"
"12970",NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,"2023/8/11","MONTVILLE TWP 0.4 E, NJ US"
"12971",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/12","MONTVILLE TWP 0.4 E, NJ US"
"12972",NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,"2023/8/13","MONTVILLE TWP 0.4 E, NJ US"
"12973",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/14","MONTVILLE TWP 0.4 E, NJ US"
"12974",NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,"2023/8/15","MONTVILLE TWP 0.4 E, NJ US"
"12975",NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,"2023/8/16","MONTVILLE TWP 0.4 E, NJ US"
"12976",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,"2023/8/17","MONTVILLE TWP 0.4 E, NJ US"
"12977",NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,"2023/8/18","MONTVILLE TWP 0.4 E, NJ US"
"12978",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/19","MONTVILLE TWP 0.4 E, NJ US"
"12979",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/20","MONTVILLE TWP 0.4 E, NJ US"
"12980",NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,"2023/8/25","MONTVILLE TWP 0.4 E, NJ US"
"12981",NA,NA,NA,NA,2,0.24,NA,NA,NA,NA,NA,NA,NA,"2023/8/31","MONTVILLE TWP 0.4 E, NJ US"
"12982",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/9/3","MONTVILLE TWP 0.4 E, NJ US"
"12983",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/4","MONTVILLE TWP 0.4 E, NJ US"
"12984",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/9/5","MONTVILLE TWP 0.4 E, NJ US"
"12985",NA,NA,NA,NA,15,2.57,NA,NA,NA,NA,NA,NA,NA,"2023/9/20","MONTVILLE TWP 0.4 E, NJ US"
"12986",NA,NA,NA,NA,5,2.65,NA,NA,NA,NA,NA,NA,NA,"2023/9/26","MONTVILLE TWP 0.4 E, NJ US"
"12987",NA,NA,NA,NA,16,2.06,NA,NA,NA,NA,NA,NA,NA,"2023/10/12","MONTVILLE TWP 0.4 E, NJ US"
"12988",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/13","MONTVILLE TWP 0.4 E, NJ US"
"12989",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/14","MONTVILLE TWP 0.4 E, NJ US"
"12990",NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,"2023/10/15","MONTVILLE TWP 0.4 E, NJ US"
"12991",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/16","MONTVILLE TWP 0.4 E, NJ US"
"12992",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/10/17","MONTVILLE TWP 0.4 E, NJ US"
"12993",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/18","MONTVILLE TWP 0.4 E, NJ US"
"12994",NA,NA,NA,NA,4,0.81,NA,NA,NA,NA,NA,NA,NA,"2023/10/22","MONTVILLE TWP 0.4 E, NJ US"
"12995",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/23","MONTVILLE TWP 0.4 E, NJ US"
"12996",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/24","MONTVILLE TWP 0.4 E, NJ US"
"12997",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/25","MONTVILLE TWP 0.4 E, NJ US"
"12998",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/26","MONTVILLE TWP 0.4 E, NJ US"
"12999",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/27","MONTVILLE TWP 0.4 E, NJ US"
"13000",NA,NA,NA,NA,3,0.61,NA,NA,NA,NA,NA,NA,NA,"2023/10/30","MONTVILLE TWP 0.4 E, NJ US"
"13001",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/31","MONTVILLE TWP 0.4 E, NJ US"
"13002",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/1","MONTVILLE TWP 0.4 E, NJ US"
"13003",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/2","MONTVILLE TWP 0.4 E, NJ US"
"13004",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/3","MONTVILLE TWP 0.4 E, NJ US"
"13005",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/4","MONTVILLE TWP 0.4 E, NJ US"
"13006",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/11/5","MONTVILLE TWP 0.4 E, NJ US"
"13007",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/6","MONTVILLE TWP 0.4 E, NJ US"
"13008",NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,"2023/11/7","MONTVILLE TWP 0.4 E, NJ US"
"13009",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/8","MONTVILLE TWP 0.4 E, NJ US"
"13010",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/9","MONTVILLE TWP 0.4 E, NJ US"
"13011",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/10","MONTVILLE TWP 0.4 E, NJ US"
"13012",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/11","MONTVILLE TWP 0.4 E, NJ US"
"13013",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/12","MONTVILLE TWP 0.4 E, NJ US"
"13014",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/13","MONTVILLE TWP 0.4 E, NJ US"
"13015",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/14","MONTVILLE TWP 0.4 E, NJ US"
"13016",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/15","MONTVILLE TWP 0.4 E, NJ US"
"13017",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/16","MONTVILLE TWP 0.4 E, NJ US"
"13018",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/17","MONTVILLE TWP 0.4 E, NJ US"
"13019",NA,NA,NA,NA,NA,NA,0.31,0,0,NA,NA,NA,NA,"2023/1/1","OAKLAND 0.9 SSE, NJ US"
"13020",NA,NA,NA,NA,NA,NA,0.01,0,0,NA,NA,NA,NA,"2023/1/2","OAKLAND 0.9 SSE, NJ US"
"13021",NA,NA,NA,NA,NA,NA,0.04,0,0,NA,NA,NA,NA,"2023/1/3","OAKLAND 0.9 SSE, NJ US"
"13022",NA,NA,NA,NA,NA,NA,0.36,0,0,NA,NA,NA,NA,"2023/1/4","OAKLAND 0.9 SSE, NJ US"
"13023",NA,NA,NA,NA,NA,NA,0.1,0,0,NA,NA,NA,NA,"2023/1/5","OAKLAND 0.9 SSE, NJ US"
"13024",NA,NA,NA,NA,NA,NA,0.37,0,0,NA,NA,NA,NA,"2023/1/6","OAKLAND 0.9 SSE, NJ US"
