STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT11
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/22,10.07,,,1244,0,,,,74,55,,120,120,,,23,30,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/23,14.32,,,1753,0.46,,,,64,59,,40,50,,,21.9,33.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/24,11.63,,,55,0.27,,,,66,63,,60,60,,,19.9,30,1,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/25,11.63,,,1109,0.18,,,,64,58,,30,20,,,25.9,35.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/26,8.5,,,314,0.08,,,,62,54,,40,60,,,15,23,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/27,7.38,,,747,0,,,,68,52,,30,50,,,15,19.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/28,7.83,,,821,0.14,,,,69,54,,50,40,,,14.1,19.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/29,13.2,,,1558,3.21,,,,62,58,,80,90,,,30,38,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/9/30,9.62,,,30,0.16,,,,64,57,,20,20,,,19.9,27.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/1,8.28,,,1052,0,,,,78,58,,360,10,,,16.1,19.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/2,,,,832,0,,,,77,59,,10,360,,,14.1,19.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/3,,,,1424,0,,,,80,54,,210,210,,,13,18.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/4,3.36,,,1509,0,,,,82,61,,190,190,,,13,16.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/5,4.7,,,1449,0,,,,75,55,,150,150,,,15,18.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/6,7.16,,,1233,0,,,,75,65,,150,130,,,14.1,17,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/7,8.72,,,1406,0.56,,,,69,53,,290,290,,,21,30,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/8,11.18,,,1238,0,,,,63,50,,260,250,,,21,29.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/9,8.05,,,1320,0,,,,62,47,,240,220,,,21,28,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/10,4.03,,,1254,0,,,,66,50,,210,220,,,16.1,21.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/11,4.92,,,1310,0,,,,70,50,,210,200,,,16.1,21,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/12,3.8,,,1224,0,,,,71,52,,210,200,,,14.1,18.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/13,6.93,,,1148,0,,,,64,51,,320,320,,,16.1,25.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/14,4.92,,,2055,0.44,,,,56,50,,30,60,,,12.1,17,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/15,10.29,,,1014,0,,,,62,49,,340,330,,,21.9,35.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/16,6.93,,,1233,0,,,,65,47,,340,320,,,16.1,21.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/17,4.25,,,1233,0,,,,64,49,,20,330,,,12.1,21,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/18,2.91,,,1155,0,,,,66,48,,210,190,,,10.1,16.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/19,6.71,,,1454,0,,,,65,45,,180,170,,,15,19.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/20,9.84,,,1210,0.25,,,,64,57,,160,170,,,23,32,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/21,9.62,,,1707,0.2,,,,63,57,,280,290,,,21.9,35.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/22,12.75,,,1845,0,,,,59,47,,280,290,,,21.9,38.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/23,6.93,,,854,0,,,,62,45,,330,340,,,17,27.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/24,6.04,,,1431,0,,,,64,43,,180,190,,,13,19,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/25,6.93,,,1201,0,,,,68,50,,210,230,,,15,19.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/26,3.58,,,1423,0,,,,77,51,,210,220,,,12.1,14.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/27,4.03,,,1815,0,,,,73,54,,220,220,,,8.9,12.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/28,6.71,,,1058,0,,,,82,58,,240,310,,,15,23,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/29,8.05,,,1201,0.06,,,,63,53,,50,40,,,17,27.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/30,7.16,,,2048,0.4,,,,63,51,,330,330,,,17,25.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/10/31,7.16,,,535,0,,,,53,45,,360,10,,,17,23,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/1,8.5,,,1155,0.08,,,,49,37,,350,320,,,16.1,21.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/2,2.68,,,1410,0,,,,50,32,,270,280,,,12.1,16.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/3,6.26,,,1458,0,,,,55,33,,200,190,,,18.1,25.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/4,2.91,,,914,0,,,,59,42,,240,250,,,10.1,14.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/5,4.47,,,1404,0,,,,66,43,,10,330,,,12.1,17,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/6,5.59,,,2341,0,,,,56,43,,190,180,,,13,18.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/7,8.5,,,2256,0,,,,64,53,,330,330,,,21.9,33.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/8,8.5,,,1012,0,,,,54,40,,360,340,,,17,23.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/9,4.25,,,1127,0,,,,60,37,,150,180,,,13,19,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/10,6.04,,,1108,0,,,,53,41,,250,290,,,14.1,18.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/11,6.93,,,928,0,,,,56,36,,350,330,,,16.1,27.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/12,5.37,,,910,0,,,,45,33,,360,360,,,14.1,19,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/13,3.8,,,1330,0,,,,48,30,,210,220,,,13,17,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/14,8.5,,,1158,0,,,,55,36,,340,340,,,23,35.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/15,5.59,,,2203,0,,,,51,32,,230,230,,,13,21.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/16,4.47,,,1310,0,,,,65,41,,250,230,,,12.1,17,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/17,7.38,,,1233,0,,,,64,40,,170,210,,,18.1,25.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/18,8.72,,,1024,0,,,,59,39,,340,340,,,23,33.1,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/19,6.93,,,2203,0,,,,55,34,,330,320,,,17,25.9,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/20,7.38,,,1041,0,,,,46,33,,360,330,,,16.1,21,,,,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",2023/11/21,11.63,,,2314,0.3,,,,48,32,,110,110,,,25.1,36.9,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/1,,,,,0.32,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/2,,,,,0,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/3,,,,,0.08,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/4,,,,,0.33,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/5,,,,,0.06,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/6,,,,,0.33,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/7,,,,,0,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/1/8,,,,,0,0,0,,,,,,,0,0,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/2/1,,24,4.5,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/3/6,,33,2.55,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/3/8,,2,0.13,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/3/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/3/11,,,,,0.83,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/4/24,,3,1.7,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/4/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/1,,6,4.04,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/5,,3,,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/7,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/17,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/21,,,,,0.7,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/23,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/24,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/25,,,,,0.12,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/26,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/29,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/30,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/5/31,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/1,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/9,,3,0.05,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/11,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/13,,,,,0.31,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/15,,,,,0.24,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/17,,,,,0.42,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/18,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/22,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/23,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/24,,,,,1.45,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/25,,,,,0.07,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/26,,,,,0.29,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/27,,,,,2.48,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/28,,,,,0.44,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/29,,,,,0.28,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/6/30,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/1,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/2,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/3,,,,,0.4,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/4,,,,,0.27,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/5,,,,,0.2,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/7,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/8,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/9,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/10,,,,,1.11,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/14,,,,,0.44,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/15,,,,,1.04,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/16,,,,,0.85,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/17,,,,,0.35,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/19,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/20,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/7/21,,,,,0.43,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/5,,15,1.38,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/7,,,,,0.79,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/8,,,,,0.38,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/11,,,,,0.41,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/13,,,,,0.24,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/15,,,,,0.91,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/16,,,,,0.25,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/17,,,,,0.08,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/18,,,,,0.11,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/25,,,,,1.4,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/8/31,,2,0.24,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/9/3,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/9/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/9/5,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/9/20,,15,2.57,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/9/26,,5,2.65,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/12,,16,2.06,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/15,,,,,0.83,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/17,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/22,,4,0.81,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/23,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/24,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/26,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/30,,3,0.61,,,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/10/31,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/1,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/5,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/7,,,,,0.14,,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/8,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMS0108,"MONTVILLE TWP 0.4 E, NJ US",2023/11/10,,,,,0,0,,,,,,,,,,,,,,,,,,
